zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
98814,US,WA,Washington,Okanogan,48.2526,-120.1055,KEAT,47.3988990784,-120.20700073200001,95.22914159110937
98815,US,WA,Washington,Chelan,47.5173,-120.5033,KEAT,47.3988990784,-120.20700073200001,25.876044361691537
98816,US,WA,Washington,Chelan,47.8483,-120.0273,KEAT,47.3988990784,-120.20700073200001,51.75408922886121
98817,US,WA,Washington,Chelan,47.8015,-119.9859,KEAT,47.3988990784,-120.20700073200001,47.738036309944064
98819,US,WA,Washington,Okanogan,48.5469,-119.7526,KEAT,47.3988990784,-120.20700073200001,132.05711647489858
98821,US,WA,Washington,Chelan,47.5412,-120.5609,KEAT,47.3988990784,-120.20700073200001,30.951161574180432
98822,US,WA,Washington,Chelan,47.7057,-120.276,KEAT,47.3988990784,-120.20700073200001,34.50545960152037
98823,US,WA,Washington,Grant,47.2771,-119.5336,KMWH,47.20769882,-119.3199997,17.876197102227444
98824,US,WA,Washington,Grant,47.0792,-119.8601,KMWH,47.20769882,-119.3199997,43.275062720147154
98826,US,WA,Washington,Chelan,47.6438,-120.6748,KEAT,47.3988990784,-120.20700073200001,44.4468110172218
98827,US,WA,Washington,Okanogan,48.8696,-119.6427,KEAT,47.3988990784,-120.20700073200001,168.80974629801202
98828,US,WA,Washington,Chelan,47.3553,-120.2086,KEAT,47.3988990784,-120.20700073200001,4.849491694310376
98829,US,WA,Washington,Okanogan,48.24800000000001,-119.7525,KEAT,47.3988990784,-120.20700073200001,100.32756591820184
98830,US,WA,Washington,Douglas,47.9021,-119.4053,KMWH,47.20769882,-119.3199997,77.47875934314145
98831,US,WA,Washington,Chelan,47.8958,-120.149,KEAT,47.3988990784,-120.20700073200001,55.423427493758574
98832,US,WA,Washington,Grant,47.3014,-119.064,KMWH,47.20769882,-119.3199997,21.951255075676528
98833,US,WA,Washington,Okanogan,48.5977,-120.388,KEAT,47.3988990784,-120.20700073200001,133.97905492956502
98834,US,WA,Washington,Okanogan,48.1171,-120.0891,KEAT,47.3988990784,-120.20700073200001,80.34511630756535
98836,US,WA,Washington,Chelan,47.4852,-120.4158,KEAT,47.3988990784,-120.20700073200001,18.402826910554424
98837,US,WA,Washington,Grant,47.1374,-119.2891,KMWH,47.20769882,-119.3199997,8.158366800339843
98840,US,WA,Washington,Okanogan,48.3513,-119.6046,KEAT,47.3988990784,-120.20700073200001,115.03776874622999
98841,US,WA,Washington,Okanogan,48.4143,-119.5272,KEAT,47.3988990784,-120.20700073200001,123.75517331587179
